user_latitude,user_longitude,problem_type,urgency_level,mechanic_latitude,mechanic_longitude,distance_km,mechanic_rating,open_24hrs,speciality_match,district,target
-1.747834,30.071105,Transmission Repair,3,-1.686505,29.910002,19.16,3.0,0,0,Rulindo,0
-2.023307,29.762002,Transmission Repair,1,-2.0524786,29.7669274,3.29,4.4,1,1,Muhanga,0
-1.98051,30.141089,Brake System,3,-1.989945,30.104436,4.21,4.6,0,1,Kicukiro,1
-2.10744,30.105122,Engine Repair,3,-1.992479,30.281872,23.43,4.7,0,1,Bugesera,0
-1.97775,30.070208,Diagnostic Scanning,1,-1.930155,30.037822,6.4,4.2,0,0,Nyarugenge,1
-1.935303,30.07585,Suspension & Steering,3,-1.934638,30.05549,2.26,4.9,0,0,Nyarugenge,0
-2.628656,29.709851,Bodywork,3,-2.629267,29.770534,6.74,5.0,0,0,Huye,0
-2.21529,30.193459,Bodywork,3,-2.007679,30.328855,27.56,4.9,0,0,Bugesera,0
-2.565458,29.736085,Exhaust System,1,-2.637822,29.750566,8.21,3.3,1,0,Huye,0
-1.72833,30.104059,Engine Repair,1,-1.736079,29.900891,22.6,3.5,0,1,Rulindo,0
-2.638504,29.773438,Engine Repair,1,-2.5651058,29.752991,8.47,4.1,0,1,Huye,0
-2.382011,30.670075,Oil Change,1,-2.137646,30.720276,27.74,4.8,0,0,Kirehe,0
-1.67315,30.029924,Brake System,1,-1.676676,29.969529,6.72,4.4,0,1,Rulindo,1
-1.913683,30.084299,Suspension & Steering,1,-1.974887,30.042682,8.23,5.0,1,1,Nyarugenge,0
-2.613787,29.755009,Suspension & Steering,1,-2.552799,29.722074,7.71,4.1,0,0,Huye,0
-1.48905,29.568404,Brake System,1,-1.574075,29.67107,14.82,4.7,0,1,Musanze,1
-1.964548,30.119838,Oil Change,1,-1.950681,30.044204,8.55,3.5,0,0,Gasabo,0
-1.72051,29.235628,Tire & Wheel,1,-1.649187,29.259546,8.36,4.4,0,0,Rubavu,1
-2.563968,29.735135,Tire & Wheel,3,-2.574097,29.741306,1.32,4.8,0,1,Huye,1
-1.692412,30.145842,Exhaust System,1,-1.740994,29.978718,19.34,4.1,0,0,Rulindo,0
-1.895609,30.395637,Diagnostic Scanning,1,-1.905812,30.388022,1.42,4.8,0,1,Rwamagana,1
-2.426302,30.748399,Transmission Repair,1,-2.133765,30.801858,33.07,4.7,0,1,Kirehe,0
-1.538239,29.656367,Electrical Systems,1,-1.4842919,29.6023495,8.49,4.4,1,0,Musanze,1
-1.637907,30.119576,Air Conditioning,1,-1.571196,30.129262,7.5,4.5,0,1,Gicumbi,0
-1.808041,30.060716,Transmission Repair,1,-1.7341293,29.9987655,10.72,3.8,1,0,Rulindo,1
-2.195182,30.177277,Air Conditioning,1,-1.997065,30.347138,29.01,4.3,0,1,Bugesera,0
-1.433625,29.602318,Oil Change,1,-1.4701457,29.5838441,4.55,3.7,0,0,Musanze,1
-1.494507,30.104599,Welding,1,-1.515024,30.089976,2.8,4.3,0,1,Gicumbi,1
-1.986741,30.090423,Electrical Systems,1,-1.950218,30.015326,9.28,3.1,0,0,Nyarugenge,0
-1.937574,30.44055,Air Conditioning,1,-1.874149,30.403732,8.15,3.5,0,0,Rwamagana,1
-1.634178,29.203751,Oil Change,1,-1.740721,29.199032,11.86,4.1,1,0,Rubavu,1
-1.519579,29.979901,Engine Repair,1,-1.5674178,30.0839725,12.73,4.2,0,0,Gicumbi,0
-1.913667,30.112798,Exhaust System,1,-1.888981,30.163454,6.26,3.3,1,1,Gasabo,0
-2.640515,29.712554,Oil Change,3,-2.629684,29.808452,10.72,4.7,0,0,Huye,1
-1.654964,30.061787,Tire & Wheel,1,-1.7073679,29.9880291,10.06,5.0,0,1,Rulindo,1
-1.930475,30.621638,Diagnostic Scanning,1,-1.906535,30.574,5.93,4.1,0,1,Kayonza,0
-1.650082,30.038431,Exhaust System,1,-1.7422426,29.9926249,11.44,4.4,0,1,Rulindo,0
-1.497933,29.563377,Electrical Systems,1,-1.512564,29.682757,13.37,3.8,0,1,Musanze,1
-1.920668,30.738629,Diagnostic Scanning,1,-1.9371574,30.5584194,20.11,4.7,0,1,Kayonza,0
-2.151893,29.74179,Welding,1,-2.042113,29.725692,12.34,3.3,0,0,Muhanga,1
-1.939105,30.58213,Bodywork,1,-1.911934,30.651345,8.26,4.8,0,0,Kayonza,1
-2.148982,30.533716,Tire & Wheel,1,-2.101238,30.579155,7.33,4.6,0,0,Ngoma,0
-1.491539,29.999336,Oil Change,1,-1.5392255,30.0328946,6.48,4.5,1,0,Gicumbi,0
-1.677121,29.221414,Diagnostic Scanning,1,-1.741882,29.197044,7.69,4.6,0,0,Rubavu,1
-1.90159,30.364974,Transmission Repair,3,-1.895052,30.446266,9.06,3.9,1,0,Rwamagana,1
-2.300108,30.620396,Tire & Wheel,3,-2.089619,30.737646,26.79,4.3,0,0,Kirehe,0
-1.671841,30.028446,Brake System,1,-1.789454,30.157864,19.44,3.2,0,0,Rulindo,0
-1.567433,29.575588,Engine Repair,1,-1.51561,29.553574,6.26,4.3,1,1,Musanze,1
-2.361423,30.72373,Oil Change,1,-2.159451,30.786551,23.52,4.5,0,0,Kirehe,0
-1.66993,30.026757,Tire & Wheel,3,-1.7367955,29.98599,8.71,4.6,0,0,Rulindo,1
-1.953799,30.043219,Suspension & Steering,1,-1.987228,30.023324,4.32,3.6,0,0,Nyarugenge,1
-2.070024,30.478872,Welding,3,-2.1395317,30.5722009,12.93,4.9,0,1,Ngoma,1
-1.469547,29.642043,Tire & Wheel,3,-1.543356,29.617015,8.67,4.1,1,0,Musanze,1
-2.129016,30.561702,Brake System,1,-2.147628,30.549311,2.49,3.5,0,1,Ngoma,1
-2.114124,30.495846,Bodywork,3,-2.142509,30.599743,11.97,5.0,0,0,Ngoma,1
-2.320849,30.647962,Electrical Systems,3,-2.132435,30.782618,25.74,4.8,0,0,Kirehe,0
-1.480038,29.620971,Diagnostic Scanning,3,-1.536909,29.69116,10.04,4.2,0,1,Musanze,1
-1.654974,30.143578,Electrical Systems,3,-1.692082,29.92703,24.42,4.7,0,0,Rulindo,0
-1.628682,29.276281,Brake System,1,-1.60116,29.334203,7.13,4.8,1,1,Rubavu,1
-1.995073,30.427063,Exhaust System,3,-1.916995,30.460473,9.44,4.5,1,1,Rwamagana,1
-2.118831,29.670559,Electrical Systems,1,-1.991386,29.785113,19.05,3.5,0,1,Muhanga,0
-1.943615,30.10137,Diagnostic Scanning,1,-2.007479,30.135344,8.04,4.7,1,0,Kicukiro,1
-1.769336,30.100876,Engine Repair,3,-1.695584,29.910778,22.66,4.5,0,0,Rulindo,0
-1.451464,29.709923,Bodywork,1,-1.58236,29.68931,14.73,4.4,0,0,Musanze,0
-2.384147,29.699104,Electrical Systems,3,-2.353485,29.738571,5.55,4.8,0,1,Nyanza,0
-2.020665,30.089405,Exhaust System,3,-1.952586,30.076629,7.7,3.4,0,0,Kicukiro,1
-2.437212,29.678303,Transmission Repair,1,-2.355971,29.750604,12.09,4.5,0,0,Nyanza,1
-2.211225,30.531789,Engine Repair,1,-2.1462743,30.5269696,7.24,4.3,0,0,Ngoma,1
-1.563103,29.688559,Diagnostic Scanning,1,-1.468593,29.708486,10.74,4.2,0,0,Musanze,1
-1.792626,29.991617,Diagnostic Scanning,3,-1.7065252,30.017794,10.01,4.0,1,1,Rulindo,1
-2.111263,30.446191,Brake System,3,-2.1827878,30.5906203,17.91,4.5,0,1,Ngoma,1
-1.742141,29.337647,Tire & Wheel,1,-1.653705,29.289394,11.2,4.7,1,0,Rubavu,1
-1.559938,29.615908,Diagnostic Scanning,1,-1.473464,29.613203,9.62,3.3,0,0,Musanze,1
-1.540818,29.592715,Electrical Systems,3,-1.45804,29.636512,10.41,4.7,1,1,Musanze,0
-2.03064,29.713734,Brake System,3,-2.1170034,29.7387972,10.0,3.5,0,1,Muhanga,1
-1.511534,29.552006,Brake System,1,-1.5007223,29.6325193,9.03,4.6,0,1,Musanze,0
-1.488042,30.078363,Exhaust System,1,-1.500192,30.074014,1.43,4.9,0,1,Gicumbi,1
-2.127746,29.781991,Electrical Systems,1,-2.027463,29.763204,11.34,4.2,0,1,Muhanga,0
-1.962275,30.056046,Exhaust System,1,-1.947327,30.119926,7.29,4.9,0,0,Kicukiro,1
-1.554117,30.108493,Oil Change,1,-1.481699,30.122933,8.21,4.6,0,0,Gicumbi,0
-1.617417,29.97441,Suspension & Steering,1,-1.559386,30.14878,20.43,4.7,0,0,Gicumbi,0
-2.558856,29.724045,Brake System,3,-2.537892,29.680814,5.34,4.7,0,1,Huye,1
-1.665262,30.113651,Welding,1,-1.5435,30.08075,14.02,4.5,0,0,Gicumbi,1
-2.368974,30.683082,Oil Change,3,-2.1428659,30.6666807,25.21,4.9,0,0,Kirehe,0
-2.412008,30.582959,Tire & Wheel,3,-2.1585115,30.6145179,28.4,3.5,0,1,Kirehe,0
-2.54167,29.713594,Suspension & Steering,1,-2.599058,29.681193,7.33,4.3,0,0,Huye,0
-2.311081,30.748062,Oil Change,1,-2.106415,30.767466,22.86,4.7,0,0,Kirehe,0
-2.355985,29.743347,Bodywork,3,-2.323079,29.746532,3.68,4.2,0,0,Nyanza,0
-1.92477,30.096974,Tire & Wheel,1,-1.961169,30.062801,5.55,3.3,0,0,Gasabo,1
-2.098152,30.476361,Exhaust System,1,-2.089099,30.547538,7.97,4.5,0,1,Ngoma,1
-2.623458,29.793694,Oil Change,1,-2.5903625,29.72665,8.31,3.2,0,1,Huye,1
-1.444066,29.590812,Tire & Wheel,1,-1.514697,29.646815,10.02,3.6,0,0,Musanze,1
-2.126874,30.221244,Exhaust System,1,-2.029295,30.283191,12.85,4.6,0,0,Bugesera,1
-2.129235,29.805163,Exhaust System,3,-2.0617212,29.7798206,8.02,4.4,0,0,Muhanga,1
-1.596498,30.014136,Suspension & Steering,1,-1.506344,30.079152,12.36,3.5,0,0,Gicumbi,0
-2.182983,30.19661,Diagnostic Scanning,3,-2.036125,30.315547,21.01,4.6,0,0,Bugesera,0
-1.945304,30.638424,Air Conditioning,1,-1.871038,30.620874,8.49,4.5,0,0,Kayonza,0
-1.965672,30.079881,Engine Repair,1,-1.870843,30.098963,10.76,4.5,0,0,Gasabo,1
-2.311104,30.729788,Brake System,1,-2.118347,30.747266,21.52,4.5,0,0,Kirehe,0
-2.281593,30.610084,Engine Repair,1,-2.121697,30.726067,21.96,4.1,0,0,Kirehe,0
-2.199438,30.248426,Bodywork,1,-1.976564,30.354485,27.44,5.0,0,1,Bugesera,0
-2.158409,30.155098,Oil Change,3,-2.005017,30.295368,23.11,4.7,0,0,Bugesera,0
-1.579787,29.961758,Engine Repair,1,-1.583627,30.107935,16.25,4.0,0,1,Gicumbi,0
-1.50637,30.04125,Suspension & Steering,1,-1.572607,30.146241,13.8,4.4,1,1,Gicumbi,1
-1.76529,30.044867,Transmission Repair,1,-1.706541,29.910013,16.35,4.7,1,1,Rulindo,1
-2.568949,29.747934,Air Conditioning,1,-2.564364,29.78369,4.0,3.1,0,0,Huye,0
-1.971272,30.06484,Electrical Systems,1,-1.909212,30.024892,8.21,4.8,0,0,Nyarugenge,0
-1.645521,30.041697,Electrical Systems,3,-1.525187,30.065534,13.64,4.7,0,1,Gicumbi,1
-2.360935,29.686688,Exhaust System,1,-2.334405,29.751545,7.79,4.3,0,1,Nyanza,1
-1.713044,30.015175,Exhaust System,1,-1.721946,29.945595,7.8,4.7,0,1,Rulindo,1
-2.415244,29.797016,Bodywork,3,-2.356728,29.722279,10.55,4.5,0,0,Nyanza,1
-1.479147,29.650284,Bodywork,1,-1.4986077,29.6187092,4.12,3.9,0,0,Musanze,1
-1.625733,29.298383,Transmission Repair,3,-1.718294,29.182112,16.52,4.5,1,0,Rubavu,1
-1.894974,30.078935,Brake System,1,-1.97777,30.031037,10.63,4.5,0,1,Gasabo,1
-1.990643,30.087903,Welding,1,-1.9874396,30.1650302,8.58,4.7,0,0,Kicukiro,1
-1.559311,29.617833,Transmission Repair,1,-1.469333,29.648314,10.56,3.5,1,1,Musanze,1
-2.3599,30.576223,Oil Change,1,-2.1681196,30.6346622,22.29,4.6,0,0,Kirehe,0
-2.104657,30.50403,Transmission Repair,1,-2.2095761,30.5596316,13.2,4.5,0,0,Ngoma,1
-1.451013,29.63683,Brake System,3,-1.577543,29.568175,16.01,4.6,0,0,Musanze,1
-1.452629,29.565726,Tire & Wheel,3,-1.526357,29.666765,13.91,3.7,0,0,Musanze,1
-1.883219,30.362065,Suspension & Steering,3,-1.916742,30.468308,12.38,4.4,0,1,Rwamagana,1
-2.559048,29.716465,Exhaust System,1,-2.633699,29.729766,8.43,4.1,0,0,Huye,0
-1.970143,30.086212,Diagnostic Scanning,1,-1.928481,30.117377,5.78,4.8,0,0,Kicukiro,1
-1.758646,29.195178,Welding,1,-1.727751,29.335812,16.0,4.2,0,0,Rubavu,1
-1.650318,30.072178,Transmission Repair,3,-1.59027,30.121282,8.62,4.5,0,0,Gicumbi,0
-1.915344,30.108031,Suspension & Steering,1,-1.906315,30.16229,6.11,4.2,0,0,Gasabo,1
-2.266635,30.114197,Transmission Repair,1,-2.23764,30.230909,13.36,3.7,0,0,Bugesera,1
-2.294404,29.730134,Tire & Wheel,1,-2.340451,29.791401,8.52,4.8,0,0,Nyanza,1
-2.008592,30.471822,Transmission Repair,1,-1.9645553,30.4363693,6.28,4.5,0,1,Rwamagana,1
-2.612088,29.70407,Bodywork,1,-2.526264,29.80189,14.46,4.0,0,1,Huye,1
-2.663844,29.752752,Engine Repair,1,-2.599174,29.74985,7.2,3.3,0,0,Huye,1
-2.30798,30.627105,Tire & Wheel,3,-2.130415,30.720293,22.29,4.4,0,0,Kirehe,0
-2.12428,30.549772,Oil Change,1,-2.1983062,30.4906778,10.53,3.4,0,0,Ngoma,1
-1.948025,30.089191,Bodywork,1,-2.017953,30.078291,7.87,4.4,0,1,Kicukiro,0
-1.907269,30.664938,Tire & Wheel,3,-1.894376,30.671815,1.62,4.5,0,0,Kayonza,0
-1.603662,29.262622,Transmission Repair,1,-1.632547,29.229686,4.87,4.3,0,0,Rubavu,1
-1.518372,29.613189,Oil Change,3,-1.561225,29.576285,6.29,4.4,1,0,Musanze,1
-1.906116,30.690123,Engine Repair,1,-1.919551,30.606405,9.42,4.5,0,0,Kayonza,1
-2.379094,29.721463,Suspension & Steering,1,-2.341606,29.797022,9.37,4.7,0,0,Nyanza,1
-2.150265,29.774857,Tire & Wheel,1,-2.088652,29.746526,7.54,4.6,0,0,Muhanga,1
-1.949602,30.051242,Transmission Repair,3,-1.995336,30.043414,5.16,4.7,0,0,Nyarugenge,1
-1.954174,30.134626,Oil Change,1,-2.024349,30.044357,12.71,4.2,0,1,Kicukiro,1
-2.100032,29.722326,Tire & Wheel,1,-2.063858,29.757516,5.61,4.8,0,0,Muhanga,1
-2.066911,29.771088,Tire & Wheel,1,-2.088208,29.734074,4.75,4.5,0,0,Muhanga,0
-2.071116,29.793631,Transmission Repair,3,-2.053836,29.717948,8.63,4.1,0,0,Muhanga,0
-1.945543,30.027648,Air Conditioning,1,-1.979207,30.01791,3.9,4.2,0,0,Nyarugenge,1
-2.09484,29.776239,Electrical Systems,1,-2.1108899,29.7425791,4.14,3.9,0,0,Muhanga,0
-1.992041,30.138497,Tire & Wheel,1,-1.991544,30.119416,2.12,4.5,0,0,Kicukiro,0
-1.877261,30.088155,Suspension & Steering,1,-1.871313,30.039825,5.41,4.5,0,0,Gasabo,1
-2.353614,30.711853,Bodywork,1,-2.09099,30.821609,31.65,4.5,0,1,Kirehe,0
-1.636413,30.007158,Brake System,1,-1.507191,30.139034,20.53,3.6,0,1,Gicumbi,0
-2.655185,29.740253,Electrical Systems,3,-2.6200357,29.7233032,4.34,4.5,1,1,Huye,0
-1.974619,30.065735,Brake System,1,-1.923024,30.075357,5.84,4.5,0,0,Nyarugenge,1
-2.217769,30.574436,Tire & Wheel,1,-2.1584638,30.4981984,10.74,4.4,0,1,Ngoma,1
-2.138352,30.24729,Diagnostic Scanning,3,-2.2322911,30.2246704,10.74,4.4,0,0,Bugesera,1
-1.965992,30.093925,Diagnostic Scanning,1,-1.90538,30.060672,7.69,3.7,0,1,Gasabo,1
-2.350667,29.662396,Oil Change,3,-2.331279,29.790275,14.37,4.7,0,0,Nyanza,1
-1.968003,30.124469,Welding,1,-1.996815,30.153782,4.57,4.6,0,0,Kicukiro,0
-1.950851,30.446576,Welding,1,-1.880371,30.439633,7.87,3.7,0,0,Rwamagana,1
-2.254724,30.64213,Exhaust System,3,-2.1374114,30.6964787,14.37,4.1,0,1,Kirehe,0
-2.013767,30.055592,Oil Change,1,-1.977281,30.159786,12.27,4.0,0,0,Kicukiro,1
-1.851994,30.132495,Oil Change,1,-1.991203,30.12233,15.52,4.3,0,0,Gasabo,0
-2.303621,30.748308,Oil Change,1,-2.322867,30.596022,17.05,4.9,0,0,Kirehe,0
-2.38572,29.756195,Tire & Wheel,1,-2.3016,29.729562,9.81,4.0,0,1,Nyanza,1
-2.147237,29.705469,Electrical Systems,1,-2.074922,29.710999,8.06,4.0,0,0,Muhanga,1
-2.641745,29.80349,Welding,3,-2.679018,29.725009,9.65,4.1,0,0,Huye,1
-2.280704,29.71935,Engine Repair,1,-2.361568,29.737824,9.22,4.2,1,0,Nyanza,0
-2.612912,29.689531,Welding,3,-2.666979,29.789568,12.63,4.2,0,0,Huye,1
-2.62283,29.702672,Welding,1,-2.535935,29.670222,10.31,3.6,1,0,Huye,0
-2.405597,29.677975,Electrical Systems,1,-2.3772376,29.729508,6.54,4.6,0,1,Nyanza,0
-1.98956,30.486806,Diagnostic Scanning,1,-1.964392,30.467176,3.55,4.2,1,1,Rwamagana,0
-1.911544,30.655121,Tire & Wheel,1,-1.861881,30.591767,8.95,4.7,0,1,Kayonza,0
-1.970368,30.432465,Oil Change,1,-1.96789,30.454263,2.44,4.0,0,0,Rwamagana,1
-2.123257,30.501426,Brake System,1,-2.097607,30.489678,3.14,3.4,0,1,Ngoma,1
-1.701045,30.080761,Welding,1,-1.6978792,29.9251879,17.29,4.0,0,0,Rulindo,0
-1.994986,30.072644,Transmission Repair,1,-1.970606,30.177079,11.92,4.8,0,1,Kicukiro,1
-2.149988,30.404689,Brake System,1,-2.102634,30.594407,21.73,3.8,0,0,Ngoma,0
-2.575098,29.68522,Tire & Wheel,1,-2.6316323,29.7321552,8.17,4.7,0,1,Huye,1
-2.661195,29.761305,Diagnostic Scanning,1,-2.605013,29.706766,8.7,4.6,1,1,Huye,1
-2.311708,29.80997,Exhaust System,3,-2.3880955,29.7689533,9.64,3.9,0,0,Nyanza,1
-1.656874,30.058095,Exhaust System,3,-1.678607,29.92827,14.63,4.4,0,0,Rulindo,1
-1.969139,30.112819,Diagnostic Scanning,1,-1.975355,30.105068,1.1,3.9,0,0,Kicukiro,1
-1.940212,30.040742,Suspension & Steering,1,-1.993978,30.047694,6.03,3.3,1,0,Nyarugenge,1
-2.392199,30.597795,Welding,1,-2.313126,30.580767,8.99,4.0,0,0,Kirehe,1
-2.140176,29.818205,Oil Change,3,-2.022081,29.748163,15.26,4.0,0,0,Muhanga,0
-1.483703,29.701596,Brake System,1,-1.505,29.628,8.52,4.1,0,1,Musanze,0
-1.961196,30.057168,Transmission Repair,3,-1.960858,30.053088,0.45,4.5,0,0,Nyarugenge,1
-2.206566,30.15553,Bodywork,1,-1.975035,30.285148,29.5,4.0,0,0,Bugesera,0
-2.309264,29.779257,Engine Repair,1,-2.351008,29.73913,6.44,4.5,0,1,Nyanza,1
-1.422026,29.609252,Exhaust System,1,-1.519752,29.588605,11.11,4.9,0,1,Musanze,1
-2.565407,29.75439,Oil Change,1,-2.589612,29.754122,2.69,4.5,1,1,Huye,0
-2.04162,29.789957,Tire & Wheel,1,-2.063704,29.763784,3.81,4.8,0,0,Muhanga,0
-1.895996,30.408905,Tire & Wheel,1,-1.94584,30.350898,8.5,3.3,0,0,Rwamagana,1
-1.967577,30.062565,Suspension & Steering,1,-1.978827,30.038805,2.92,4.2,0,0,Nyarugenge,1
-2.039812,29.79656,Air Conditioning,1,-2.073835,29.717999,9.51,4.2,0,1,Muhanga,1
-1.678605,29.233416,Bodywork,3,-1.764263,29.270492,10.38,3.5,0,0,Rubavu,1
-2.236193,30.112103,Diagnostic Scanning,3,-1.983308,30.315495,36.08,4.6,0,0,Bugesera,0
-1.932924,30.141971,Air Conditioning,1,-1.943688,30.081022,6.88,3.8,0,1,Gasabo,1
-1.621704,30.094614,Exhaust System,1,-1.519114,30.063009,11.94,4.2,0,0,Gicumbi,0
-1.960313,30.114396,Air Conditioning,1,-2.001879,30.147461,5.9,4.8,0,1,Kicukiro,1
-2.112785,30.562998,Electrical Systems,3,-2.135002,30.5433,3.3,4.2,1,0,Ngoma,0
-1.961858,30.057499,Oil Change,1,-1.918797,30.1189,8.34,5.0,0,1,Gasabo,1
-1.466685,29.629052,Diagnostic Scanning,1,-1.426443,29.612081,4.86,5.0,0,0,Musanze,1
-2.586479,29.723568,Exhaust System,1,-2.661642,29.74004,8.56,4.0,0,0,Huye,1
-1.686177,30.105766,Welding,1,-1.703507,29.912532,21.56,4.7,0,1,Rulindo,0
-1.841244,30.720264,Bodywork,1,-1.888845,30.609268,13.42,4.8,0,1,Kayonza,1
-1.898553,30.141049,Exhaust System,1,-1.8914497,30.1310264,1.37,4.8,0,1,Gasabo,1
-1.658887,29.294708,Electrical Systems,3,-1.724038,29.323294,7.91,4.6,0,0,Rubavu,0
-2.1541,30.451878,Electrical Systems,1,-2.130221,30.534462,9.55,4.2,0,1,Ngoma,0
-1.52164,29.69546,Bodywork,1,-1.538462,29.717457,3.08,4.7,1,0,Musanze,1
-1.522913,29.578113,Welding,1,-1.483017,29.668743,11.01,4.4,0,0,Musanze,1
-1.964561,30.373426,Brake System,3,-1.916811,30.459828,10.97,4.8,1,0,Rwamagana,1
-1.944813,30.058028,Air Conditioning,1,-1.991765,30.095065,6.65,4.8,0,1,Nyarugenge,1
-1.936331,30.43943,Suspension & Steering,1,-1.93901,30.406017,3.73,3.9,0,0,Rwamagana,0
-1.686222,30.047851,Bodywork,1,-1.72831,29.96558,10.27,4.0,0,1,Rulindo,0
-2.079756,30.172244,Bodywork,3,-2.1881271,30.2109977,12.8,4.5,0,1,Bugesera,1
-2.235115,30.547728,Suspension & Steering,3,-2.07324,30.612343,19.38,4.8,0,1,Ngoma,1
-2.314234,29.772826,Engine Repair,1,-2.3792404,29.7554241,7.48,4.2,0,1,Nyanza,0
-1.933119,30.146558,Oil Change,1,-2.028108,30.169913,10.88,3.8,0,1,Kicukiro,1
-1.51671,30.013371,Suspension & Steering,1,-1.5620726,30.0478654,6.34,4.2,0,1,Gicumbi,1
-1.894496,30.09673,Air Conditioning,1,-1.978642,30.131917,10.14,4.1,0,0,Gasabo,0
-1.668964,29.961553,Diagnostic Scanning,1,-1.661329,30.036445,8.37,4.4,0,0,Gicumbi,1
-2.017206,30.075765,Transmission Repair,3,-1.945121,30.089258,8.15,4.2,0,1,Kicukiro,0
-1.876646,30.703441,Tire & Wheel,1,-1.899275,30.643347,7.14,4.6,0,1,Kayonza,1
-1.946169,30.123494,Bodywork,1,-1.987224,30.159424,6.06,4.1,0,0,Kicukiro,1
-1.866337,30.114046,Brake System,1,-1.9152228,30.1222375,5.51,5.0,1,1,Gasabo,0
-2.321096,29.804252,Exhaust System,1,-2.293246,29.739975,7.78,4.5,0,1,Nyanza,1
-1.725428,30.132426,Oil Change,3,-1.747456,29.917468,24.02,3.5,0,1,Rulindo,0
-1.953643,30.079926,Air Conditioning,3,-1.923698,30.063874,3.78,4.7,1,1,Nyarugenge,1
-1.969845,30.088395,Air Conditioning,3,-1.852409,30.06552,13.3,4.2,0,1,Gasabo,1
-1.798222,30.146247,Diagnostic Scanning,1,-1.672121,29.911118,29.66,4.0,0,0,Rulindo,0
-1.883822,30.054206,Electrical Systems,1,-1.9292875,30.1407071,10.86,4.8,0,1,Gasabo,1
-1.933245,30.088154,Brake System,3,-1.987925,30.087691,6.08,4.1,0,0,Kicukiro,1
-1.80569,30.07854,Transmission Repair,3,-1.780005,30.149309,8.37,4.4,0,0,Rulindo,1
-1.472658,30.145955,Exhaust System,1,-1.483901,30.123882,2.75,4.4,0,0,Gicumbi,1
-2.343113,30.588082,Diagnostic Scanning,1,-2.0709986,30.6390739,30.78,4.3,0,1,Kirehe,0
-1.496452,29.645952,Welding,1,-1.490279,29.661841,1.89,4.3,0,0,Musanze,0
-2.342062,29.803951,Welding,3,-2.3203235,29.7255979,9.03,4.0,0,0,Nyanza,1
-2.019866,30.392051,Engine Repair,1,-1.9614699,30.4759184,11.36,4.0,0,1,Rwamagana,1
-1.790178,30.016576,Exhaust System,1,-1.766527,29.9286763,10.12,4.0,0,1,Rulindo,0
-1.544817,29.970539,Transmission Repair,1,-1.506197,30.08269,13.19,3.5,0,0,Gicumbi,1
-1.863557,30.136191,Exhaust System,1,-1.98137,30.093576,13.93,4.8,1,0,Gasabo,1
-1.704372,30.021583,Suspension & Steering,1,-1.688724,29.961592,6.89,4.6,0,0,Rulindo,1
-1.542876,29.703913,Bodywork,3,-1.43328,29.63778,14.23,3.7,1,0,Musanze,1
-1.854519,30.07083,Engine Repair,1,-1.8836231,30.0685274,3.25,4.9,0,1,Gasabo,1
-1.978999,30.079169,Air Conditioning,3,-1.9626138,30.1742355,10.72,4.6,0,0,Kicukiro,0
-1.653254,30.025395,Bodywork,3,-1.690039,29.93293,11.06,5.0,0,0,Rulindo,1
-2.184126,30.085013,Diagnostic Scanning,1,-2.2148912,30.2306651,16.54,4.5,0,1,Bugesera,0
-1.748748,30.127077,Exhaust System,3,-1.704767,29.90949,24.67,4.5,0,1,Rulindo,0
-2.346556,29.725062,Suspension & Steering,3,-2.30412,29.658379,8.78,3.5,0,0,Nyanza,1
-1.996125,30.361727,Engine Repair,1,-1.939079,30.483431,14.94,3.4,0,1,Rwamagana,1
-2.257634,30.135354,Welding,3,-2.1216792,30.2025184,16.86,4.8,0,1,Bugesera,1
-2.107958,30.203937,Transmission Repair,1,-1.981685,30.323003,19.29,4.5,0,0,Bugesera,0
-1.691678,29.293248,Transmission Repair,1,-1.7624,29.257803,8.8,4.2,0,0,Rubavu,1
-2.120238,30.439068,Welding,3,-2.102253,30.552284,12.74,4.6,0,0,Ngoma,1
-1.675227,29.307465,Engine Repair,1,-1.6975271,29.2922915,3.0,4.6,0,0,Rubavu,1
-2.156874,30.440993,Electrical Systems,3,-2.2145784,30.5151348,10.44,4.5,0,1,Ngoma,1
-1.791507,30.142942,Engine Repair,1,-1.702022,29.950495,23.59,4.1,0,1,Rulindo,0
-1.925276,30.082111,Brake System,1,-1.9679124,30.0459954,6.21,4.7,0,0,Nyarugenge,1
-2.202529,30.513865,Engine Repair,1,-2.156745,30.530511,5.42,4.6,1,0,Ngoma,1
-1.63892,29.29931,Suspension & Steering,1,-1.644232,29.22527,8.25,3.3,0,0,Rubavu,1
-1.994643,30.405937,Electrical Systems,1,-1.9284981,30.449186,8.79,4.4,0,0,Rwamagana,1
-1.952822,30.440329,Diagnostic Scanning,1,-1.95589,30.451554,1.29,4.0,0,1,Rwamagana,0
-1.516193,30.08523,Bodywork,3,-1.555405,30.12014,5.84,4.1,0,0,Gicumbi,0
-1.922572,30.646198,Air Conditioning,3,-1.9573543,30.488807,17.91,4.9,0,1,Kayonza,0
-2.006507,30.051025,Diagnostic Scanning,1,-1.9805038,30.1332882,9.59,4.7,1,0,Kicukiro,0
-1.972475,30.395856,Suspension & Steering,1,-1.948999,30.449089,6.47,4.9,1,1,Rwamagana,0
-2.228786,30.448694,Bodywork,1,-2.102605,30.564696,19.05,4.7,0,0,Ngoma,1
